11;702;PIAZZA MALPIGHI;PIAZZA MALPIGHI 8/D;BOLOGNA;685858;929612;44,494113;11,336596;500
11;750;FARINI;VIA FARINI 3/I;BOLOGNA;686366;929314;44,491302;11,342873;500
11;753;FARINI;VIA FARINI 2/F;BOLOGNA;686318;929320;44,491368;11,342272;500
11;756;NOSADELLA;VIA SARAGOZZA 34;BOLOGNA;685652;929146;44,489975;11,33384;500
11;904;PIAZZA MINGHETTI;VIA FARINI FR 11/D;BOLOGNA;686550;929346;44,491542;11,345196;500
11;1306;SAVIOLI;VIA MEZZOFANTI 12;BOLOGNA;687995;928587;44,484339;11,363079;500
11;1309;MEZZOFANTI;VIA MEZZOFANTI 45;BOLOGNA;688151;928496;44,48348;11,365006;500
11;1312;ALBINI;VIA MEZZOFANTI 36;BOLOGNA;688482;928349;44,482071;11,369111;500
11;4002;SACRO CUORE;VIA MATTEOTTI 18;BOLOGNA;686599;931235;44,508521;11,346494;500
11;4410;BOLOGNESE;VIA BOLOGNESE 24;BOLOGNA;686314;931657;44,512391;11,343064;500
11;4426;BARBIERI;VIA BARBIERI 74;BOLOGNA;686144;932136;44,516743;11,341099;500
11;4429;NAVILE;VIA GAGARIN FR P.L. 23;BOLOGNA;685431;932161;44,517152;11,332144;500
11;4455;ARCOVEGGIO CHIESA;VIA FIORAVANTI 119/D;BOLOGNA;686219;932210;44,51739;11,342069;500
11;4461;VILLA ERBOSA;VIA ARCOVEGGIO FR 52;BOLOGNA;686354;932696;44,521726;11,343941;500
11;4464;ARCOVEGGIO;VIA ARCOVEGGIO FR 43/5;BOLOGNA;686432;932990;44,524351;11,345028;500
11;4471;DON BEDETTI;VIA ARCOVEGGIO FR P.L. 71;BOLOGNA;686650;934084;44,534135;11,348165;500
11;4477;CASA BUIA;VIA ARCOVEGGIO FR 114;BOLOGNA;686925;934600;44,538705;11,35181;500
11;5017;ZANARDI;VIA ZANARDI 139;BOLOGNA;684704;932331;44,518868;11,323065;500
11;5020;SELVA PESCAROLA;VIA ZANARDI 150;BOLOGNA;684547;932643;44,521715;11,321202;500
11;5104;MARCO POLO;VIA POLO P.L. 29;BOLOGNA;685152;932354;44,51896;11,328706;500
11;5110;BOTTEGO;VIA BEVERARA 154/A;BOLOGNA;685328;932474;44,519994;11,330961;500
11;5255;ITC LUXEMBURG;VIA VOLTA (ROTONDA);BOLOGNA;683800;931774;44,514089;11,311501;500
11;5306;USODIMARE;VIA DE GAMA 5;BOLOGNA;684811;932333;44,518859;11,324411;500
11;5403;VARANINI;VIA AGUCCHI FR 173;BOLOGNA;683902;932846;44,523706;11,313165;500
11;5406;BERTALIA;VIA AGUCCHI FR 120;BOLOGNA;683863;932584;44,521359;11,312581;500
11;9210;LUNETTA GAMBERINI;VIA ORTI FR 43;BOLOGNA;688770;927752;44,476626;11,372512;500
11;9262;TORINO;VIA TORINO FR P.L. 22;BOLOGNA;689206;927335;44,472761;11,377837;500
11;9265;ARMI;VIA MARCELLO 20;BOLOGNA;689135;926937;44,469199;11,3768;500
11;9271;CORTICELLI;VIA CORELLI FR P.L. 22;BOLOGNA;689036;926212;44,462704;11,375292;500
11;9451;CAVAZZONI;VIA CAVAZZONI 6/A;BOLOGNA;689218;927110;44,470734;11,377906;500
11;9458;BATTAGLIA;VIA BATTAGLIA 12/3;BOLOGNA;689353;926656;44,466615;11,379436;500
11;9461;ALBORNOZ;VIA BATTAGLIA 27;BOLOGNA;689190;926485;44,465119;11,377326;500
11;9467;ALBERTO MARIO;VIA A.MARIO FR 64;BOLOGNA;689348;925982;44,460553;11,379127;500
110;11206;CASE SARTI;VIA TANARI FR 11569;CASTEL SAN PIETRO TERME;699127;915184;44,360801;11,4978;513
110;11209;CA` DI COLA;VIA TANARI 10951;CASTEL SAN PIETRO TERME;699628;915384;44,362462;11,504157;513
103;11648;BAGURA;VIA SILLARO FR 7;CASTEL DEL RIO;697034;899892;44,223828;11,465793;529
103;11655;GIUGNOLA;VIA SILLARO 15;FIRENZUOLA;695854;899443;44,220107;11,450866;529
103;11664;MERCURIO;VIA SILLARO FR BV CASA BIANCONCINI;FIRENZUOLA;695161;898825;44,214735;11,441968;529
103;11671;LA CAVA;VIA SILLARO 77;FIRENZUOLA;694545;898784;44,214531;11,434248;529
103;11680;PIANCALDOLI;VIA SILLARO FR 26;FIRENZUOLA;694251;898635;44,213269;11,430516;529
103;15729;CASA MONTI;VIA SILLARO CASA MONTI;CASALFIUMANESE;698250;901953;44,242035;11,481783;529
106;21;FILOPANTI;VIALE FILOPANTI 12;BOLOGNA;687474;929880;44,496106;11,357001;500
106;500;BOLOGNA AUTOSTAZIONE;VIALE MASINI 3;BOLOGNA;686640;930729;44,503959;11,346827;500
106;1001;PORTA MAZZINI;VIA MAZZINI 1;BOLOGNA;687585;929171;44,489699;11,358139;500
106;1004;ALBERTONI;VIA MAZZINI 82/2;BOLOGNA;687860;929048;44,488521;11,36155;500
106;1027;ARNO;VIA DOZZA 1;BOLOGNA;690254;927852;44,477136;11,391193;500
106;1033;VILLAGGIO DUE MADONNE;VIA DOZZA 19/B;BOLOGNA;690576;927687;44,475566;11,395177;500
106;1043;SAN LAZZARO MUNICIPIO;VIA EMILIA 98;SAN LAZZARO DI SAVENA;691627;927166;44,470602;11,408188;501
106;1502;SAN LAZZARO JUSSI;VIA EMILIA 245;SAN LAZZARO DI SAVENA;692002;927005;44,469054;11,412838;501
106;10001;IDICE;VIA EMILIA 352;SAN LAZZARO DI SAVENA;693927;926036;44,459823;11,436656;511
106;10014;CAMPANA;VIA EMILIA 405;SAN LAZZARO DI SAVENA;695646;925209;44,451921;11,457932;511
106;10017;OLMATELLO;VIA EMILIA FR 27;OZZANO DELL`EMILIA;696373;924835;44,448359;11,466919;511
106;10030;TOLARA BIVIO;VIA EMILIA FR 408;OZZANO DELL`EMILIA;698327;923890;44,439326;11,491092;511
106;12042;CASE MACERO;VIA STRADELLI GUELFI 47;OZZANO DELL`EMILIA;698559;927313;44,470049;11,495316;511
106;14021;Z.I. QUADERNA VENETO;VIA VENETO FR 13;OZZANO DELL`EMILIA;699490;925621;44,454574;11,506359;511
106;14024;Z.I.QUADERNA PIEMONTE;VIA PIEMONTE FR 23;OZZANO DELL`EMILIA;699177;925782;44,456109;11,50249;511
106;14031;Z.I. PONTE RIZZOLI CARBONI;VIA CARBONI;OZZANO DELL`EMILIA;699270;926777;44,465032;11,504041;511
106;14037;Z.I. PONTE RIZZOLI INDUSTRIA;VIA DELL`INDUSTRIA 29;OZZANO DELL`EMILIA;699117;926542;44,462961;11,502029;511
11;103;RIZZOLI;VIA RIZZOLI FRONTE 8;BOLOGNA;686395;929682;44,494604;11,34337;500
11;402;INDIPENDENZA;VIA INDIPENDENZA 12/C;BOLOGNA;686360;929904;44,49661;11,34301;500
11;405;VIII AGOSTO;VIA INDIPENDENZA 59;BOLOGNA;686453;930345;44,500553;11,344338;500
11;463;MILLE;VIA DEI MILLE 12;BOLOGNA;686316;930445;44,501488;11,342652;500
11;466;MILLE;VIA DEI MILLE 19;BOLOGNA;686208;930487;44,501894;11,341309;500
11;701;PIAZZA MALPIGHI;PIAZZA MALPIGHI 17;BOLOGNA;685834;929632;44,494299;11,336301;500
11;707;SANT`ISAIA;VIA FRASSINAGO 5;BOLOGNA;685548;929515;44,493321;11,332665;500
11;752;URBANA;VIA URBANA 4;BOLOGNA;686195;929164;44,489997;11,34067;500
11;897;PIAZZA MINGHETTI;VIA FARINI 13;BOLOGNA;686569;929335;44,491438;11,345431;500
11;903;PIAZZA MINGHETTI;VIA FARINI 23;BOLOGNA;686709;929337;44,49142;11,347191;500
11;910;FONDAZZA;VIA DANTE 2/C;BOLOGNA;687267;928869;44,487065;11,354034;500
11;1302;DANTE;VIA DANTE 32;BOLOGNA;687715;928946;44,487641;11,359691;500
11;1305;SAVIOLI;VIA ALBERTI 33;BOLOGNA;688066;928781;44,486066;11,364042;500
11;4001;SACRO CUORE;VIA MATTEOTTI 31;BOLOGNA;686612;931238;44,508545;11,346658;500
11;4004;PIAZZA DELL`UNITA`;VIA MATTEOTTI 36/A;BOLOGNA;686639;931465;44,51058;11,34708;500
11;4406;BOLOGNINA;VIA TIBALDI 28;BOLOGNA;686422;931532;44,511238;11,344376;500
11;4409;BOLOGNESE;VIA BOLOGNESE 35;BOLOGNA;686259;931682;44,51263;11,342381;500
11;4425;BARBIERI;VIA BARBIERI 105;BOLOGNA;686144;932151;44,516878;11,341104;500
11;4428;ROTONDA GOBETTI;VIA BARBIERI 102;BOLOGNA;685863;932142;44,51687;11,337568;500
11;4451;FIORAVANTI;VIA FIORAVANTI 61;BOLOGNA;686239;931835;44,514011;11,342185;500
11;4454;FONDO COMINI;VIA FIORAVANTI FR 101/A;BOLOGNA;686245;932028;44,515746;11,34233;500
11;4460;VILLA ERBOSA;VIA ARCOVEGGIO 50;BOLOGNA;686344;932670;44,521495;11,343806;500
11;4467;C.S. VIRTUS;VIA ARCOVEGGIO 49;BOLOGNA;686529;933360;44,527654;11,346381;500
11;4470;COOPERAZIONE;VIA ARCOVEGGIO P.L. 56;BOLOGNA;686578;933724;44,530915;11,347129;500
11;4480;ROTONDA GIARDINI;ROTONDA GIARDINI;BOLOGNA;686926;934933;44,5417;11,351943;500
11;5103;MARCO POLO;VIA POLO 53;BOLOGNA;685174;932383;44,519215;11,328993;500
11;5302;DE GAMA;VIA DE GAMA 35;BOLOGNA;685127;932658;44,521701;11,3285;500
11;5402;AGUCCHI;VIA AGUCCHI 183;BOLOGNA;684139;932915;44,524266;11,316169;500
11;9206;ORTI;VIA ORTI FR 23;BOLOGNA;688562;927844;44,477508;11,369933;500
11;9261;PO;VIA DEGLI ORTI FR 66;BOLOGNA;689175;927650;44,475602;11,377563;500
11;9264;ARMI;VIA MARCELLO FR 20;BOLOGNA;689156;926934;44,469167;11,377063;500
